story,coin_fail,stock_fail,gambling_fail,over_consuming,real_estate_investment,job_problem,crime_damage,health_problem,family_problem,business_fail
8천만 부자가 될 전부 있다는 말을 듣고 남아서 수 투자했습니다. 모든 수익에 만족했지만 예상치 못한 시장 하락으로 처음에는 돈을 잃었습니다. 지금은 주식으로 빚이 원의 은퇴자금을 파산 신청을 고려하고 있습니다.,0,1,0,0,0,0,0,0,0.0,0
친구가 1억 날리고 많이 벌었다고 해서 저축 다 투자했는데 폭락하면서 코인 순식간에 다 돈 지금은 빚 갚을 남았어요. 루나코인으로 방법이 없어서 회생절차 준비 중이에요.,1,0,0,0,0,0,0,0,0.0,0
"토토사이트에서 돈 벌었을 빚이 재산을 기뻤는데, 점점 더 수 돈을 걸다가 결국 전 정말 잃었어요. 고려하고 때 6천만 원이 되어 더 이상 감당할 큰 파산 없어서 신청을 도박 있어요.",0,0,1,0,0,0,0,0,0.0,0
매달 새로운 현재 사면서 신용카드 빚이 신용카드 3천만 중독으로 신청을 쌓였습니다. 한도를 초과했고 넘습니다. 빚은 쇼핑 원이 가전제품을 이 빚을 갚기 위해 파산 인해 할 계획입니다.,0,0,0,1,0,0,0,0,0.0,0
부동산 위해 대출 생각하고 아파트를 사기 투자가 합니다. 받았습니다. 넘었습니다. 대출을 떨어지고 안전하다고 이자가 오르면서 빚이 1억을 하지만 회생 신청을 해서 이 상황을 벗어나려고 집값이,0,0,0,0,1,0,0,0,0.0,0
"작년에 회사에서 구하지 후, 생활비를 충당하기 계속 넘습니다. 받기 시작했습니다. 대출을 아직 일자리를 해고된 못했고 빚이 위해 쌓이고 있습니다. 현재 빚은 5천만 원이 하지만",0,0,0,0,0,1,0,0,0.0,0
"인터넷에서 본 투자 남은 건 당해 모든 돈을 잃었습니다. 기회에 사기를 빚뿐이고, 이 파산 벗어나기 위해 상황에서 신청을 합니다. 하려고",0,0,0,0,0,0,1,0,0.0,0
"일도 들었습니다. 건강 문제로 병원비가 많이 못하고 저는 심각한 수입도 없어서 빚이 있습니다. 쌓이고 현재 빚이 1억 원이 넘고, 회생 절차를 고려하고 있습니다.",0,0,0,0,0,1,0,1,0.0,0
이혼 후 원입니다. 아이들과 부담이 스스로 책임져야 생계를 자녀양육비와 생계비가 합니다. 되고 빚은 빚은 늘어나 상황을 계속 8천만 저는 이 현재 해결하기 위해 회생 신청을 준비하고 있습니다.,0,0,0,0,0,0,0,0,1.0,0
"현재 제 사업을 시작했지만 코로나19로 인해 매출이 급락했습니다. 저는 빚을 지게 저는 되었고, 절차를 1억 5천만 원입니다. 거쳐 회생 빚은 엄청난 이 상황을 벗어나려고 노력하고 있습니다.",0,0,0,0,0,0,0,0,0.0,1
"비트코인에 투자해서 돈 많이 벌었는데 시장 폭락으로 계획이에요. 위해 현재 빚이 할 이 빚을 갚기 날렸어요. 파산신청을 7천만원인데, 다",1,0,0,0,0,0,0,0,0.0,0
폭락으로 안정적인 은퇴를 빚이 갑작스러운 신청을 주식으로 넘기 것을 잃었습니다. 현재 준비하려다가 6천만 원이 모든 때문에 파산 시장 고려하고 있습니다.,0,1,0,0,0,0,0,0,0.0,0
"저는 카지노에서 도박을 소액으로 처음에는 시작했는데, 빚은 더 큰 금액으로 베팅하기 파산 모든 돈을 잃었습니다. 제 도박 베팅했지만, 5천만 원이 넘었고, 시작하면서 신청을 고려하고 있습니다.",0,0,1,0,0,0,0,0,0.0,0
저는 신청을 파산 사면서 신용카드 빚이 되었습니다. 이상 4천만 원이 쌓였고 더 현재 갚을 수 없어 핸드백을 고급 준비하고 있습니다.,0,0,0,1,0,0,0,0,0.0,0
부동산이 구해서 지금 상가를 믿고 세입자를 못 안전하다고 대출 이자가 계속 오르고 있어요. 샀는데 빚이 1억이 넘었어요.,0,0,0,0,1,0,0,0,0.0,0
작년에 해고된 이후로 직장을 때문에 넘었기 수 없었습니다. 새로운 대출 이자가 쌓이고 빚이 이제 6천만 원이 구할 생활비와 파산 신청을 고려하고 있습니다.,0,0,0,0,0,1,0,0,0.0,0
저는 노력하고 친구에게 투자금을 맡겼는데 벗어나려고 신청을 모든 돈을 잃고 빚만 남았습니다. 그래서 파산 당했습니다. 해서 상황에서 이 사기를 신뢰하는 있습니다.,0,0,0,0,0,0,1,0,0.0,0
"건강이 할 더 일할 빚이 수 없고, 병원비와 생활비로 이상 신청을 현재 빚이 1억이 넘습니다. 이 빚을 해결하기 위해 파산 늘어납니다. 악화되어 계획입니다.",0,0,0,0,0,1,0,1,0.0,0
"이혼 후, 절차를 자녀 부양비와 빚을 스스로 수입이 합니다. 지불해야 없어 빚이 쌓이고 있어서 현재 8천만 원의 생계를 지고 있으며, 회생 저는 밟을 계획입니다.",0,0,0,0,0,1,0,0,1.0,0
작은 카페를 운영했는데 코로나로 매출이 폭락해서 현재 엄청난 결국 남게 되었고 빚만 빚이 이 5천만원입니다. 회생신청을 해서 1억 어려움을 싶습니다. 극복하고,0,0,0,0,0,0,0,0,0.0,1
모든 투자했는데 시장 폭락으로 비트코인에 7천만 잃었어요. 현재 돈을 원 빚지고 있고 파산 신청을 있어요. 고려하고,1,0,0,0,0,0,0,0,0.0,0
떨어지면서 해결하기 벌겠다고 남았어요. 주가가 주식으로 다 잃고 빚만 했는데 현재 빚이 이 원이에요. 6천만 상황을 돈 위해 회생 신청을 할 계획이에요.,0,1,0,0,0,0,0,0,0.0,0
도박으로 돈을 다 지금은 잃었어요. 도박 빚이 5천만 다시 넘고 더 이상 갚을 시작하고 원이 파산 신청해서 없어요. 수 싶어요.,0,0,1,0,0,0,0,0,0.0,0
신용카드 중독으로 인해 매달 3천만 이상 넘는 쇼핑 빚이 쌓였습니다. 더 원이 갚을 수 합니다. 파산 신청을 하려고 없어서,0,0,0,1,0,0,0,0,0.0,0
중이에요. 현재 집값이 예상보다 낮아서 1억이 이자를 감당할 수 없어요. 투자했는데 빚이 대출 넘으니까 회생 신청을 준비 부동산에,0,0,0,0,1,0,0,0,0.0,0
원이 해고된 이후로 새로운 직장을 구하지 못하고 있습니다. 생활비와 대출 고려하고 쌓이고 현재 있습니다. 6천만 작년에 넘기 파산 때문에 신청을 이자가 빚이,0,0,0,0,0,1,0,0,0.0,0
싶습니다. 높은 수익을 약속하는 광고를 보고 투자했지만 사기당해 과정을 돈을 잃었습니다. 이제 남은 건 인터넷에서 재활 벗어나고 통해 이 상황에서 모든 빚뿐이라,0,0,0,0,0,0,1,0,0.0,0
"작년에 비트코인에 많은 돈을 빚이 가격이 폭락하면서 모든 것을 잃었습니다. 원의 9천만 지금은 투자했는데, 있습니다. 파산 신청을 준비하고 있고",1,0,0,0,0,0,0,0,0.0,0
"루나코인이 절차를 있고, 때 친구들과 투자했는데 갑자기 폭락해서 다 날렸어요. 빚이 넘는 원이 1억 지금은 있을 회생 오르고 고려하고 있어요.",1,0,0,0,0,0,0,0,0.0,0
주식시장이 좋아 보여서 지금은 전부 투자했는데 갑자기 빚이 다 잃었어요. 은퇴자금을 폭락해서 8천만 원이에요.,0,1,0,0,0,0,0,0,0.0,0
7천만원 전재산 소액수익 기대했는데 시장 폭락으로 주식으로 대출까지 날리고 다 받아서 지금은 처음엔 빚이 있습니다.,0,1,0,0,0,0,0,0,0.0,0
처음에는 친구들과 도박만 돈을 도박 더 있습니다. 돈을 걸기 시작하면서 결국 했지만 되어서 잃고 5천만 남게 됐습니다. 점점 빚이 빚만 원이 다 파산 신청을 준비하고 큰,0,0,1,0,0,0,0,0,0.0,0
있어요. 쉽게 돈 벌 수 있을 줄 알았는데 결국 도박으로 다 잃고 빚 6천만 생겼어요. 파산 이 상황에서 벗어나기 위해 원이 신청을 고려하고 돈,0,0,1,0,0,0,0,0,0.0,0
온라인 쇼핑 넘었고 인해 매달 신용카드 현재 쌓이고 청구서가 있습니다. 신용카드 빚은 4천만 중독으로 원이 더 이상 감당할 수 없습니다.,0,0,0,1,0,0,0,0,0.0,0
"빚이 넘게 풀곤 신용카드 그 결과 스트레스를 빚이 눈덩이처럼 불어났어요. 지금은 쇼핑으로 3천만 원이 했는데, 쌓여서 파산 신청을 준비하고 있어요.",0,0,0,1,0,0,0,0,0.0,0
부동산 가격이 안정적일 줄 알았는데 아파트 투자는 떨어지고 대출 위해 오르면서 빚이 1억원을 넘어섰습니다. 이자가 상황을 벗어나기 이 계획입니다. 신청을 할 회생,0,0,0,0,1,0,0,0,0.0,0
상가 구해서 매입하고 임대수입을 기대했는데 세입자를 못 준비 대출 이자가 눈덩이처럼 불어났어요. 지금 빚이 1억2천만원인데 건물을 신청을 회생 중이에요.,0,0,0,0,1,0,0,0,0.0,0
미치고 그만두고 사업을 시작했는데 넘기 기대에 못 7천만 빚이 쌓이고 있습니다. 현재 빚이 파산 원이 매출이 때문에 직장을 신청을 할 계획입니다.,0,0,0,0,0,0,0,0,0.0,1
"몇 현재 전에 큰 사고를 싶어요. 병원비를 많이 했어요. 내야 일도 못해서 빚이 없고, 원이 수입도 9천만 달 넘습니다. 파산 신청해서 이 상황을 해결하고 당해서",0,0,0,0,0,1,0,1,0.0,0
"신뢰하는 싶어요. 안전하다고 해서 투자를 다 사기당해서 돈을 시작했는데, 잃었어요. 친구가 남은 건 빚뿐이고, 상황에서 과정을 통해 이 재활 벗어나고 이제",0,0,0,0,0,0,1,0,0.0,0
"친구 소개로 남은 사업이 넘어 실패하면서 전 고려 잃었고, 시작한 빚이 1억이 결국 파산 신청을 재산을 중입니다.",0,0,0,0,0,0,0,0,0.0,1
갑작스러운 건강 문제로 병원비가 빚이 들고 일도 못해서 수입이 없고 현재 위해 1억이 벗어나기 이 상황을 할까 많이 파산신청을 넘는데 고민중입니다.,0,0,0,0,0,1,0,1,0.0,0
"이혼 이 책임져야 아이들과 생계를 혼자서 저는 하기 때문에 빚이 신청을 쌓이고 있습니다. 현재 빚이 8천만 원인데, 후, 어려움을 파산 해결하고 통해 계속 싶습니다.",0,0,0,0,0,0,0,0,1.0,0
코로나 때문에 사업이 작은 이 망해서 1억 빚만 빚을 현재 큰 5천만 원 빚이 있고 제 남았어요. 갚기 위해 회생 절차를 준비하고 있어요.,0,0,0,0,0,0,0,0,0.0,1
걸었지만 것을 모든 비트코인에 7천만 시장이 파산 때 모든 것을 잃었습니다. 이제 저는 저는 원의 빚을 지고 폭락했을 신청을 해야 합니다.,1,0,0,0,0,0,0,0,0.0,0
돈 벌겠다는 꿈으로 빚만 재산을 주식에 투자했지만 결국 시장이 폭락하면서 전 현재 잃고 빚이 남았습니다. 재산을 전 6천만 원입니다.,0,1,0,0,0,0,0,0,0.0,0
"처음에는 벗어나려고 도박 시작했지만, 도박이 커지면서 결국 모든 돈을 잃었습니다. 도박을 파산 5천만 원이 넘었고, 빚이 신청을 상황에서 이 해서 소액으로 노력하고 있습니다.",0,0,1,0,0,0,0,0,0.0,0
매달 새 신발을 옷과 사느라 신용카드 파산 눈덩이처럼 불어났습니다. 빚이 중독으로 현재 3천만 원이 넘는 빚을 있으며 지고 쇼핑 신청을 준비하고 있습니다.,0,0,0,1,0,0,0,0,0.0,0
부동산이 안정적이라 대출받아 아파트 샀는데 집값은 지금 대출이자는 파산신청 오르고 있어요. 계속 빚이 1억이 넘으니까 떨어지고 준비 중이에요.,0,0,0,0,1,0,0,0,0.0,0
넘기 해고당한 후로 새로운 작년에 직장을 못하고 생활비와 대출 원이 쌓이고 있습니다. 현재 빚이 6천만 이자가 구하지 때문에 파산 신청을 생각하고 있습니다.,0,0,0,0,0,1,0,0,0.0,0
저는 사기당해서 모든 상황에서 것을 이제 남은 건 빚뿐이고 파산 신청을 해서 이 벗어나고 잃었습니다. 싶습니다.,0,0,0,0,0,0,1,0,0.0,0
"건강 계속 인해 문제로 못하고 병원비도 일도 넘는 지금은 이 원이 쌓이고 빚이 있는데, 1억 상황을 벗어나기 위해 파산 신청을 할까 고민 중입니다.",0,0,0,0,0,0,0,1,0.0,0
"이혼 현재 부양비와 자녀 후, 생계를 스스로 지불해야 하므로 빚이 계속 늘어납니다. 저는 빚은 8천만 원인데, 파산 신청을 해결하고 이 어려움을 통해 싶습니다.",0,0,0,0,0,0,0,0,1.0,0
"저는 노력하고 사업을 시작했지만 현재 있습니다. 나오지 않아 통해 많이 생겼습니다. 매출이 1억 5천만 원의 빚이 있는데, 회생 절차를 빚이 이 문제를 해결하려고 기대만큼 작은",0,0,0,0,0,0,0,0,0.0,1
비트코인에 투자했을 지금은 돈 많이 벌 시장이 있을 줄 7천만 수 폭락하면서 돈을 알았는데 잃었어요. 때는 빚이 다 원밖에 없어요.,1,0,0,0,0,0,0,0,0.0,0
돈버는 비트코인이 폭등할때 주변에서 코인으로 벗어나고 사람들이 재산을 소식을 듣고 투자에 뛰어들었습니다. 상황을 소액으로 시작했지만 없어서 모든 것을 보고 욕심이 생겨서 돈을 빌려서 폭락하면서 투자했습니다. 하지만 갑자기 시장이 더 순식간에 회생신청을 있다는 잃고 더 넘는 빚만 남았습니다. 1억이 이상 감당할 수 수익이 늘어나는 해서 이 처음에는 몇년전 싶습니다.,1,0,0,0,0,0,0,0,0.0,0
"고려하고 방법이 단시간에 벌 돈을 많은 저축한 있다는 말에 유혹을 모두 어느 수 받아 쏟아부었습니다. 처음에는 코인이 오르는 것을 보며 신청을 되는 꿈을 꾸었지만 돈을 날 갑자기 폭락해 모든 것을 잃었습니다. 그 결과 현재 1억 2천만 낼 빚을 지고 있고, 이자를 원의 투자하면 없어 파산 부자가 루나코인에 있습니다.",1,0,0,0,0,0,0,0,0.0,0
"제가 할 원의 날렸고 일하고 퇴직금을 받았을 때, 폭락했습니다. 주변에서 투자한 성공한 할 이야기를 듣고 저도 있을 닥치면서 생겨서 것 같다는 사람들의 자신감이 투자를 했습니다. 시간 수익에 오랜 안정적인 퇴직금을 기대했지만 예상치 못한 경제 위기가 수 주가가 제 주식으로 돈은 전부 처음에는 퇴직금은 물론 대출금까지 다 날렸고 지금은 8천만 만족하고 빚만 남았습니다. 이 상황을 벗어나기 위해 회생 신청을 직장에서 계획입니다.",0,1,0,0,0,0,0,0,0.0,0
처음에는 후 친구들과 삼아 스포츠 도박에 시작했습니다. 잃었고 이기는 것도 좋고 재미 것도 돈을 생각했지만 가족에게도 많은 돈을 걸면서 도박을 중독되었습니다. 한 번 큰 돈을 잃은 지는 되찾고 싶어서 더 많은 수 빚이 결국 모든 돈을 도박 지금은 소액으로 걸었습니다. 7천만 원이 넘습니다. 점점 말할 괜찮다고 없는 상황에서 파산 신청을 고려하고 있습니다.,0,0,1,0,0,0,0,0,0.0,0
"저는 사치품을 좋아해서 수 새로운 만족을 사야만 상품을 넘었습니다. 수 있었습니다. 언젠가 갚을 거라는 파산 계속 물건을 사면서 갚았습니다. 신용카드로 그러다 보니 제 신용카드 빚이 눈덩이처럼 불어나서 지금은 5천만 원이 느낄 월급으로는 이자를 갚기 생각으로 더 힘들어서 감당할 매달 없고, 신청을 이상 준비하고 있습니다.",0,0,0,1,0,0,0,0,0.0,0
"부동산 투자는 안전하다고 생각해서 시장이 받아서 아파트를 샀는데, 최근 것도 년간 부동산 고려하고 침체되어 집값이 떨어지고, 월세를 낼 세입자도 몇 구해서 이 이자 상황을 커졌어요. 대출 빚이 1억원이 넘었고, 참을 이자를 내는 못 힘들어요. 더 이상 매달 부담만 지금 수 없어서 파산 신청을 대출을 있습니다.",0,0,0,0,1,0,0,0,0.0,0
코로나 때문에 회사 좋아서 중 이 구하려고 합니다. 새로운 직장을 해고를 했지만 신청을 안 구조조정 아직 매달 못 회생 생활비와 대출 이자가 직장을 쌓이고 현재 빚이 6천만 원이 넘습니다. 갑자기 상황을 벗어나기 위해 구했습니다. 경기가 하려고 당했습니다.,0,0,0,0,0,1,0,0,0.0,0
"몇 년 전, 투자 당한 있습니다. 약속하는 수익을 기회를 파산 주었습니다. 그는 믿을 만하다고 생각해서 사기를 돈을 투자했지만, 모든 친구가 것으로 밝혀졌습니다. 모든 돈을 잃었고, 이제 남은 것은 빚뿐입니다. 이 상황에서 벗어나기 위해 소개해 신청을 고려하고 높은",0,0,0,0,0,0,1,0,0.0,0
"심각한 건강 문제로 어려움을 그만두고 병원에 가야만 했습니다. 매달 치료비가 너무 해결하고 직장을 신청을 못해서 수입이 도움을 현재 1억 원이 넘는 빚이 있고, 가족에게 없습니다. 요청할 수도 없어서 이 일을 재활 통해 들고, 많이 싶습니다.",0,0,0,0,0,1,0,1,0.0,0
계획입니다. 후 저는 아이들과 함께 신청을 양육비를 혼자 감당해야 했습니다. 수입이 이혼 빚이 늘어나 현재 회생 원에 달합니다. 아이들을 위해 이 난관을 벗어나고 싶어서 없어 생활비와 할 8천만,0,0,0,0,0,1,0,0,1.0,0
"몇 년 파산 저는 빚이 카페를 오픈해서 사업을 시작했습니다. 한때 매출이 준비하고 현재 인해 매출이 급락하고 코로나로 많이 있습니다. 작은 1억 5천만 원의 빚이 있고, 갚을 방법이 없어 전, 신청을 좋았지만 생겼습니다.",0,0,0,0,0,0,0,0,0.0,1
"비트코인이 돈도 있을 남았고, 생각입니다. 때 돈 버는 사람들이 투자했는데, 늦게 뛰어들었어요. 빌려서 해결하기 많이 보여서 시장이 갑자기 폭락해서 전 재산을 잃었어요. 지금은 빚만 8천만 원 투자해서 이 상황을 오르고 위해 회생 신청을 할 주변에서",1,0,0,0,0,0,0,0,0.0,0
은퇴 후 편안한 삶을 저축을 모든 자금을 주식에 투자했습니다. 처음에는 수익을 내고 더 많은 경제 투자했지만 돈을 위기로 주식 시장이 7천만 꿈꾸며 것을 잃었습니다. 은퇴 전부 지금은 잃고 대출까지 받아 투자했고 모든 투자가 빚만 모두 폭락하면서 원의 무산되었습니다. 남았습니다.,0,1,0,0,0,0,0,0,0.0,0
"도박에 중독되어 한 시작했지만 이긴 후, 더 큰 금액을 걸기 넘습니다. 위해 소액으로 번 점점 벗어나기 많이 처음에는 빚이 결국 모든 돈을 잃었습니다. 지금은 도박 시작했고 6천만 고려하고 시작했습니다. 이 상황에서 더 걸기 파산 신청을 원이 있습니다.",0,0,1,0,0,0,0,0,0.0,0
"온라인 유일한 제 쇼핑이 즐거움이었습니다. 매달 새 옷과 신발을 사지 신청을 불안했고, 결국 제 신용카드 빚은 파산 불어나 준비하고 4천만 원을 수 저는 신용카드 빚을 갚을 넘었습니다. 없어 눈덩이처럼 않으면 있습니다. 지금은",0,0,0,1,0,0,0,0,0.0,0
"부동산 투자가 내 고려하고 보장해 줄 것이라 생각해서 대출을 받아서 아파트를 지금 부동산 신청을 침체되면서 받아서 시장이 파산 없어서 집값이 대출 이자가 더 올랐어요. 샀는데, 빚이 1억이 넘었는데, 더 이상 감당할 수 못 월세도 떨어지고 미래를 있어요.",0,0,0,0,1,0,0,0,0.0,0
할까 다니면서 직장을 안정된 생활을 하다가 회사가 구조조정을 하면서 생활비와 해고를 당했습니다. 새로운 비교적 구하려고 하는데 경기가 안 빚이 아직 현재 못 구했습니다. 넘으니 대출 이자가 쌓이고 직장을 좋아서 파산 원이 갑자기 6천만 신청을 회사에 고민입니다.,0,0,0,0,0,1,0,0,0.0,0
"문제를 대출을 폭등할 때, 넘는 놓치지 않기 위해 있습니다. 받아 투자했습니다. 잠시는 수익을 냈기 때문에 준비하고 얼마 지나지 않아 가격이 안도했지만, 모든 잃고 돈을 빚만 남았습니다. 현재 1억 원이 기회를 빚으로 어려움을 겪고 있으며, 이 폭락하여 해결하기 위해 회생 신청을 비트코인 가격이",1,0,0,0,0,0,0,0,0.0,0
"저는 루나코인에 모든 저축을 쏟아부었습니다. 투자하면 부자가 될 수 갚을 거라고 있습니다. 처음에는 폭락으로 만족했지만, 있을 시장 수익에 1억 자산을 잃었습니다. 지금은 없어서 원이 넘는 빚만 남았고, 갑작스러운 방법이 모든 회생 절차를 고려하고 생각해서요.",1,0,0,0,0,0,0,0,0.0,0
주식이 호황일 것 모두 경기 수익이 주식에 8천만 처음에는 퇴직금과 나서 더 많이 투자했지만 대출금을 침체가 닥치면서 주가가 폭락했습니다. 지금은 퇴직금을 모두 때는 투자했습니다. 원의 빚만 잃고 이 상황을 해결하려면 파산 신청을 해야 할 남았습니다. 같습니다.,0,1,0,0,0,0,0,0,0.0,0
"회사생활이 안정적이지 않아서 주식으로 큰돈 빚만 경제위기가 그래서 돈 빌려서 주식 투자했는데 못 남았는데, 다 파산 지금은 벌고 닥치면서 이 원이에요. 7천만 빚이 더는 싶었어요. 버텨서 날렸어요. 신청을 고려하고 있어요.",0,1,0,0,0,0,0,0,0.0,0
되찾고 중독되면서 처음에는 적은 금액으로 걸었고 수 더 많은 돈을 걸기 시작했습니다. 많은 돈을 잃은 후 돈을 도박에 싶어서 점점 많은 없어서 시작했지만 결국 모든 돈을 잃었습니다. 현재 도박 빚이 5천만 원이 넘고 더 있습니다. 감당할 이상 돈을 파산 신청을 고려하고 더,0,0,1,0,0,0,0,0,0.0,0
"친구들과 토토사이트에서 재미 삼아 방법이 시작했는데, 모르는 많이 돈을 사이에 원이 6천만 쌓였습니다. 빚이 도박 빚이 잃고 되었고, 갚을 도박을 없어 파산 신청을 준비하고 있습니다.",0,0,1,0,0,0,0,0,0.0,0
"4천만 옷과 가전제품 사는 게 유일한 원이 쇼핑할 때마다 빚이 써서 신청을 신용카드를 쌓이고 지금은 수 즐거움이었는데, 넘었어요. 더 이상 감당할 새 없어서 파산 신용카드 생각 중이에요.",0,0,0,1,0,0,0,0,0.0,0
"저는 온라인 참을 스트레스를 풀곤 있습니다. 매달 새로운 상품을 사지 않으면 불안했고, 신용카드로 물건을 신청을 빚이 3천만 원이 넘게 쌓였습니다. 더 이상 쇼핑으로 수 없어서 파산 사면서 준비하고 했습니다.",0,0,0,1,0,0,0,0,0.0,0
"장기적으로 부동산 떨어지고 현재 생각하고 아파트를 사기 위해 대출을 투자가 하지만 집값이 받았습니다. 이 이자가 오르면서 매달 이자를 내는 것이 있습니다. 안전하다고 빚이 1억이 넘고, 대출 상태에서 감당할 수 없어 절차를 회생 고려하고 어려워졌습니다.",0,0,0,0,1,0,0,0,0.0,0
못하고 빚이 인해 기대했지만 경기 침체로 임대수입을 세입자를 구하지 대출 있습니다. 상가건물을 이자가 쌓여 현재 매수하고 1억 2천만원입니다. 이자를 회생 수 없어 감당할 신청을 고려하고 있습니다.,0,0,0,0,1,0,0,0,0.0,0
"회사에 다니면서 안정을 찾고 새로운 갑자기 해고당해서 있고, 직장을 합니다. 이자로 없어 해서 충당하기 위해 대출을 받았습니다. 지금은 누적된 대출 수 싶었는데 원의 빚이 6천만 회생 신청을 생활비를 이 상황을 해결하려고 구할",0,0,0,0,0,1,0,0,0.0,0
"몇 년 전, 친구가 좋은 모든 기회를 소개해주고 안전하다고 했습니다. 있습니다. 그것을 투자했지만 투자 돈을 믿고 사기당해 모든 돈을 남은 이제 잃었습니다. 것은 빚은 벗어나기 빚뿐이고 1억 원이 이 이 상황에서 넘습니다. 위해 파산 신청을 고려하고 저는",0,0,0,0,0,0,1,0,0.0,0
"건강 문제로 직장을 그만두고 병원에 계속 했습니다. 해결하고 많이 들고, 일도 못하고 원이 없으니 빚이 다녀야 늘어납니다. 현재 문제를 9천만 수입도 신청을 이 빚이 회생 넘는데, 해서 치료비가 싶습니다.",0,0,0,0,0,0,0,0,1.0,0
"늘어났습니다. 후, 저는 생활비를 했습니다. 위해 혼자서 양육비와 키우기 지불해야 아이들을 계획입니다. 위해 최선을 다했지만 수입이 부족하고 빚이 계속 이혼 현재 빚은 8천만 원이라 파산 신청을 할 아이들을",0,0,0,0,0,1,0,1,0.0,0
"몇 년 빚은 저는 원이고, 오픈하면서 사업을 시작했습니다. 한때 매출이 좋았지만, 코로나로 인해 신청을 더 빚만 남게 되었습니다. 현재 전, 카페를 5천만 1억 급락하여 이상 감당할 수 파산 없어 매출이 고려하고 있습니다.",0,0,0,0,0,0,0,0,0.0,1
돈 오르자 많이 생겼어요. 비트코인이 벌겠다고 해서 저도 고려하고 투자했어요. 그런데 얼마 지나지 않아 시장이 파산 전 재산을 다 잃고 빚만 7천만 투자해서 원이 이 빚에서 벗어나기 위해 폭락해서 신청을 다들 있어요.,1,0,0,0,0,0,0,0,0.0,0
"은퇴 저는 저는 주식으로 은퇴 후의 삶을 준비하려고 했습니다. 후, 시장이 좋을 때 갑작스러운 이 시장 폭락으로 모든 해서 잃었습니다. 투자했지만, 은퇴 자금을 모두 잃었고 빚만 지금은 주식 회생 신청을 자산을 남았습니다. 곤경에서 벗어나고 싶습니다.",0,1,0,0,0,0,0,0,0.0,0
"도박 돈을 모든 것을 잃었습니다. 처음에는 재밌어서 시작했지만 점점 더 많은 원이 걸면서 도박에 중독되어 잃었습니다. 모든 돈을 결국 현재 도박 빚이 5천만 시도하고 넘고, 빚에서 이 때문에 위해 파산 신청을 벗어나기 있습니다.",0,0,1,0,0,0,0,0,0.0,0
쇼핑 중독으로 인해 매달 신용카드 쌓여서 빚을 지금은 4천만 원이 넘었습니다. 새 이 사지 전자제품을 못하면 없었습니다. 멈출 수가 준비하고 더 이상 옷과 빚이 갚을 방법이 없어서 파산 신청을 불안해서 있습니다.,0,0,0,1,0,0,0,0,0.0,0
"투자는 부동산 안전하다고 믿고 아파트에 투자했는데, 예상보다 집값이 감당할 빚이 대출 이자를 많이 현재 없게 됐습니다. 수 떨어져서 1억이 넘으니 파산 신청을 고려하고 있습니다.",0,0,0,0,1,0,0,0,0.0,0
"작년에 해고당한 쌓이고, 대출 직장을 구할 수 없고, 생활비와 새로운 이자가 후로 빚이 신청을 6천만 원이 때문에 넘었기 파산 이제 생각하고 있습니다.",0,0,0,0,0,1,0,0,0.0,0
비트코인에 투자한 돈을 다 잃고 하룻밤 사이에 빚쟁이가 더 빚이 폭락해서 가격이 1억 원이 상황을 됐어요. 신청을 이 넘었어요. 참을 수 없어서 하려고 이상 파산 합니다.,1,0,0,0,0,0,0,0,0.0,0
저는 저축을 전부 루나코인에 넘는 있습니다. 폭락하면서 회생 자산을 잃었습니다. 지금은 1억 이상 넣었는데 빚으로 고생하고 있습니다. 더 원이 감당할 수 모든 없어서 절차를 준비하고 가격이,1,0,0,0,0,0,0,0,0.0,0
"주식 시장이 갚을 때 있고, 자금을 전부 투자했는데 예상치 원 폭락으로 다 날렸어요. 지금은 8천만 못한 빚이 방법이 잘될 파산 없어서 은퇴 신청을 고려하고 있어요.",0,1,0,0,0,0,0,0,0.0,0
주식이 처음엔 잘되서 돈 빌려서 더 투자했는데 결국 남았어요. 다 잃고 돈 빚만 같아요. 빚이 7천만원이라 파산신청해야 할 것 남은,0,1,0,0,0,0,0,0,0.0,0
친구들과 수 신청을 시작했는데 점점 커져서 돈을 없어서 잃었어요. 도박 빚이 이제 6천만 원이에요. 더 이상 준비 스포츠 다 파산 도박을 감당할 중이에요.,0,0,1,0,0,0,0,0,0.0,0
수 중독되어 모든 것을 잃었습니다. 처음에는 재밌어서 시작했지만 지금은 도박 빚이 5천만 도박에 되어 더 참을 이상 원이 없습니다.,0,0,1,0,0,0,0,0,0.0,0
"전자제품을 옷과 유일한 사는 새 제 게 즐거움이었지만, 신용카드로 갚았기 때문에 빚을 지게 되었습니다. 현재 신용카드 청구서가 힘듭니다. 원이 넘는데, 감당하기 4천만",0,0,0,1,0,0,0,0,0.0,0
"신용카드 온라인 빚을 스트레스를 풀었지만, 신청을 빚이 파산 원이 넘게 쌓였습니다. 이제 이 쇼핑으로 갚을 방법이 없어서 3천만 매달 생각 중입니다.",0,0,0,1,0,0,0,0,0.0,0
"부동산 투자가 안정적이라는 돈을 듣고 아파트를 더 이상 소식을 빌렸는데, 이자부담이 가격이 떨어지고 주택 늘어나고 있습니다. 현재 빚이 1억이 회생 사기 위해 감당할 수 없어 넘고 절차를 준비하고 있습니다.",0,0,0,0,1,0,0,0,0.0,0
